naive,tft,lstm,nbeats,deepar,tcn,transformer,arima,exponential_smoothing,theta,fft,real
182.18977777777778,249.17890007062644,252.76856839618407,199.755609255361,300.0213380111565,150.23413234593943,175.5341879465116,213.59167136850624,180.27290510092155,183.6869011916608,183.26959789929276,269.2039653850367
193.84385165907614,255.64093267210805,244.92504250644382,216.16349770302136,301.16791326428205,147.98644061947084,176.93819588892194,225.6052380827026,192.2402647550253,195.33594317154376,170.3675535855588,267.8767587726733
180.39933571793563,239.09154584614012,236.68915833423776,235.92171777525263,291.73578764448433,155.92343048988693,179.93962409410764,215.0024974781395,178.47375261064843,181.8855173188645,166.56387238835887,242.21756756756756
255.84065244667505,218.54994631429156,235.62593673072925,278.2879075970969,275.4547101165381,212.00403858600652,227.54098439942086,270.30284801402274,255.73972178960665,257.32598476731727,179.700446700681,219.65655563430192
271.99571447703227,193.09235676777686,245.12743528986738,300.48403383190976,264.35658066326425,212.95919087621243,224.04877560036243,275.63226053438075,272.11076758523006,273.4812728110711,180.54782558322137,209.72127468581687
287.57377049180326,171.1415638182901,267.7335680076524,304.39254729062606,253.00467549478492,216.8724955987466,226.30357524257312,277.3093394250354,288.0843941521173,289.06058043970586,181.91869874939408,192.72474789221363
276.0400860909335,155.34781272815545,300.94784827864447,302.555999744566,248.5221757575145,228.17503468972174,227.07542218074082,259.37625470757166,276.2494231646494,277.5273670589089,201.94747607075323,174.5912184057032
298.0361784805038,145.7483562432954,338.1279367229494,308.34868436759194,245.21057419293638,232.63618042690408,236.58053676482479,269.2219687353144,298.59863990902835,299.52537587226794,202.5923518036775,180.58053154018572
309.9685039370079,141.75764441749266,367.4389706966271,345.7640030967006,249.23418279207712,257.07984199786245,237.615981175092,272.7959999211773,310.88150489634535,311.460388182484,220.73625655948246,252.47856614929785
313.9390374331551,143.22078403702668,383.1792798830585,366.6309067514354,252.90520541972907,260.5297902621367,235.43317571813276,269.7392801288512,315.0960504115449,315.43384692309434,222.152953088771,193.2037843268587
330.61345496009125,153.65647536134938,387.64849633394846,356.223095871355,258.7111598964768,259.68499549608197,211.66342185622938,283.063866304499,332.2433237968254,332.1122627544208,222.63618865652558,190.32256235827668
269.06181277860327,167.5785383935153,384.46951719741986,317.82686983423497,269.58429580194337,241.69082047130652,198.46079004626168,238.4742130192053,269.0594083186296,270.5605424961658,221.53718705387337,180.6910569105691
216.5961199294533,185.247126643454,374.24485801545705,286.70975822567107,282.18358151527724,231.14134183463307,191.94842189966906,206.20944547520585,215.53049020774762,218.09131982104893,219.0687283923373,200.27942681678607
205.1988008835595,204.4842938162255,353.63259922209994,272.15763756079303,292.4995099887332,210.3014479022785,186.12700422404365,207.2015139930843,203.8708852074833,206.68973603573534,215.769658508593,209.99560439560437
204.42112389979692,222.80314588970424,322.16180483453513,251.465367832693,306.2172598033444,194.70740976409138,182.9350993868535,211.82211768138433,203.12019551049391,205.9077601523389,211.9179259826104,209.75637121333548
184.25448376151235,238.66612044979112,291.2961557853442,227.2583073312038,316.46120004726885,168.93263909587833,180.1062029878863,206.95750304251024,182.46511881632478,185.7355222442621,207.530484758094,219.02470495672702
194.57627118644066,251.19882579347805,270.00454327466616,211.89482327912057,325.05927452680953,163.0302603021224,176.7062646086478,223.06778715131767,193.01654080156828,196.05240717103973,203.07193454066925,224.66823708206687
192.247311827957,260.37418419190664,258.6962485334114,199.51091878450572,336.8699645991626,160.76414521148962,179.45292358015504,230.90168273006063,190.66029869505928,193.71841449361955,220.2166838306486,234.07435867123775
192.83359746434232,260.5487100412064,251.73791523344525,197.7358327864039,390.94298436320935,168.24564723550816,180.81743281369603,232.9952897889948,191.1778815087924,194.29972528682035,214.04260806507517,240.10069177555727
197.64136191677179,260.9913535376584,244.38560437118073,187.1968932858584,408.5735731877606,164.02816444161317,183.03270678971626,236.92485023517443,195.79625631850246,199.1028465339825,207.45669879096337,251.7799317105408
239.68833048283122,276.958554964423,242.10301891630616,203.76405644926865,438.5280208770296,204.2614193718538,225.3729799927461,262.5977874087962,239.09247807707962,241.1479072709888,210.20442163673195,260.4323370464321
241.26963409192325,290.46617914585516,249.61754829258703,219.80938058261904,460.0676566138995,201.3247579266058,226.72888958549126,254.0306850896333,240.8939879833894,242.72740918139903,202.08255017230616,255.2216835610401
251.95085588072888,294.3331691893624,271.4155698807075,234.0800642142467,487.00910900362953,209.36540041963482,228.41842655913172,255.18025953200146,251.90980372238448,253.40751861302527,193.88599791572048,254.26770214709913
