naive,tft,lstm,nbeats,deepar,tcn,transformer,arima,exponential_smoothing,theta,fft,real
310.003120124805,317.55134368805653,284.74602255177484,351.9311895518251,318.5591964494522,276.4521824137961,305.1092810373496,302.9810946934376,306.2057257048259,310.06943273948997,281.85570276931594,327.42716108836987
327.42716108836987,324.1272420035275,298.75879732071627,382.32915282461215,364.806629461535,287.9883630144783,314.26238723240533,327.14354684698304,327.75855704571387,327.49364625217646,281.0874686777342,204.8597194388778
204.8597194388778,177.82835664222702,233.23063173671446,220.4414833003493,281.2723399925283,139.0901977988258,206.84397898221954,199.08699714799795,205.81302539736689,204.92601189058806,276.70296481747016,180.25666666666666
180.25666666666666,162.3765188304066,182.8618705551588,197.98299210332712,238.92520216095795,148.45875587037852,180.51832861680649,168.97845340137636,181.44315618645018,180.32269033324596,269.9239352784765,218.75796930342386
218.75796930342386,198.21614650962837,165.62847144426854,207.44785149553897,248.91665385030956,165.9629015969092,181.66758709739065,215.60033548155948,221.11372362155333,218.82384037748892,261.72802800664795,217.0748717948718
217.0748717948718,212.74770751137763,171.502851143038,248.04486632983966,247.06736599791847,199.62569975081985,190.42659221044133,212.49190584803037,221.3002952198308,217.14058733400668,252.1415341323372,228.14693877551022
228.14693877551022,225.63132552943978,185.09523482203895,286.66383163454236,254.66172125080206,203.06750414254486,196.21732398553166,216.18880646314332,223.6959579576297,228.21253131957545,241.77517210247657,236.73627362736275
236.73627362736275,235.4631832053704,201.08259742021764,305.3622361073722,263.20163302344395,216.75903493415376,202.65521980639028,226.38540296959638,230.96930302912196,236.80176913175455,231.11237780276352,244.71827613727058
244.71827613727058,243.99611455382433,215.80468571108597,304.78115139018854,254.72515399245205,206.6294723646518,206.7103240668871,244.20959880282152,240.7584650946093,244.78369830842138,225.73879721316104,264.23713420787084
264.23713420787084,263.3762986856686,230.59226663374466,308.53516090602886,279.616664981667,224.69961742641533,213.49379329316287,268.53564991903994,266.85068723150243,264.30254037457246,216.71338280317843,271.5972350230415
271.5972350230415,270.5244570543466,243.06811012298533,320.832628747482,295.1313493087011,240.60482745645655,221.46243020861917,286.67423213070526,276.4296840922872,271.66264687175294,219.3493238594506,267.1559086395233
267.1559086395233,264.4344295347249,249.53262848447474,309.1159518255589,299.2909578571748,242.4927785112302,226.43236546804044,274.17823256922117,269.1078282226751,267.2213127260028,210.13986775880988,274.4981549815498
274.4981549815498,269.6413581556221,253.94852494070088,318.95241010254085,308.2038187417286,245.07402326814685,236.40707323332845,273.2198720248767,270.9760860124755,274.5635721047615,207.32702025562295,272.5268022181146
272.5268022181146,265.6971091488681,256.4198532051042,325.8817552590991,311.6659580448828,247.1436205848286,245.62715975684537,287.39607539076104,271.3956380108567,272.5922264746554,209.9689654060615,239.50142811805776
239.50142811805776,205.03202727113793,206.69970265094443,220.47782489629375,288.01193704507216,162.99278885744695,188.1702424979448,238.323197288653,240.16645611634783,239.56676314492915,207.35507326211544,208.84245562130178
208.84245562130178,178.03979321778192,168.5195609558526,193.55965141471864,257.881182715469,152.1568017719956,171.1695591094859,197.8682503771192,210.47540900088296,208.9076118789222,205.05027649594686,198.41141635137362
198.41141635137362,172.7725529021431,151.1625017516245,176.40429820325724,239.12080713249588,153.88773352044785,159.6755095854627,193.56291309779442,200.71659477575704,198.4763639632185,203.32637389061617,194.33268892794376
194.33268892794376,171.59842114274463,145.3030519833433,165.11385343120023,228.13157619269577,144.5001576423498,151.50835007275302,188.9878659381829,198.63816283197107,194.39741713223142,202.27453850439443,176.2334568554791
176.2334568554791,163.9943734892996,144.0069248521017,158.4747622976297,210.16342336716923,130.26897883504347,145.124355224135,171.08393546157728,171.93742643222228,176.2979145283722,221.49925767151086,171.34438596491228
171.34438596491228,164.2867891518471,148.02136325954146,156.96016459753739,200.1442404123707,130.08767011568082,142.54398822670692,167.15780370915556,165.7411952034824,171.40855980807603,245.72313211268573,180.32009029345372
180.32009029345372,171.46880530012717,154.3348569244448,162.3179814094107,204.28309703288463,136.66573192843302,140.648851952493,178.60158213044085,176.63794965523542,180.38400744871726,247.47021902281216,196.74265618535378
196.74265618535378,189.3539535668515,169.95328549580628,193.94660440158643,216.50224863227214,158.43008470968476,145.8972223362674,201.0096039591908,199.4265022934057,196.80636510072094,248.08717320507228,208.2099385817979
208.2099385817979,202.18419802646144,183.2706801062096,208.67812816345867,235.72981120662095,166.6957689627872,149.47171543474371,217.03059168843765,212.95087139955956,208.2734732004568,246.7518371371413,259.2880680308265
259.2880680308265,267.7321600785263,235.2012957148268,363.36894409869956,257.231158216416,252.06034593602152,201.75058865923435,267.40298161070467,261.3023096111515,259.3515746240422,265.742004723104,266.5544093178037
266.5544093178037,277.45024009289693,278.7686209947471,373.56187110513855,282.45777743669026,265.20501561945173,220.890454961503,275.64431821104796,263.06025200515813,266.6179096949597,263.89636670821875,276.13834817991864
276.13834817991864,279.8233810341515,305.4174460471103,324.16948942917725,301.1430168790249,279.5313647021849,241.43344448100822,285.227709691812,274.63119047934924,276.2018686711932,260.33336511336574,288.81399449035814
288.81399449035814,287.40736662801845,319.3748644175612,326.0287211346376,318.9400451031145,296.57588756640797,266.83980677514444,296.9039243718133,289.0999002128513,288.87757069381115,255.27280458032124,290.9064622124863
290.9064622124863,285.28827030627156,321.50165017884035,344.30966890295286,327.99604324253494,293.0536067381118,283.1245164051193,294.3395006195431,292.39428148338527,290.9700995913406,248.87107668238204,285.8342661130168
285.8342661130168,276.60412249718905,314.13478379897265,376.4554462095185,330.11238330291894,284.46212829297144,287.8362055872244,284.6608270117274,288.0711749839604,285.8979495149686,259.03095393950827,256.9930410577592
256.9930410577592,221.47716426374802,253.3880607877241,246.2364863537305,309.204523203923,194.09826197260483,211.91186253650986,251.61229785846282,261.0360966173495,257.0566884663813,251.8912213065874,229.11701127819552
229.11701127819552,193.69013913179575,202.688333505956,205.4188242754343,282.8433701474415,178.3283340621173,191.6411625031015,220.22452265424792,224.8085629755958,229.18054342559157,243.33604681916339,205.3818439269981
205.3818439269981,177.4377569991828,172.42944805878494,183.3100518129457,255.61241493834024,162.88939880599415,174.01080635188558,193.0809960342428,199.94593711355486,205.44519415400404,233.78401987383083,189.23627565493078
189.23627565493078,168.74343335459474,158.07894417475168,173.52371580235953,233.73993262343063,154.16608125998766,159.75405596722845,178.86996484434866,185.79267703630327,189.29939917345695,223.71323392613755,178.8584379358438
178.8584379358438,166.3515023774719,154.72253218511656,172.00024444454928,217.11963250576383,147.13928199748332,150.4452690685052,171.07953839047835,181.63874495484876,178.92130658414715,213.58605454573305,181.91463197291034
181.91463197291034,170.02402177037578,156.02255949994387,172.76672762885897,213.0748933511631,140.9108104726682,145.32711666417543,171.3522255766394,187.19543004326616,181.97725532711203,207.99114732854525,182.18977777777778
182.18977777777778,173.73638393624415,161.0203713636651,179.26150401715734,212.37908593360143,138.23248120508688,144.6061781480764,181.39804193496582,184.266177491109,182.25215791698452,199.2083549182388,193.84385165907614
193.84385165907614,182.07904847075815,166.91209985725905,187.64448326363063,219.94024049299998,138.39701980713602,146.18551866114626,196.67304390145435,190.50925042333466,193.90602197322664,191.25400170543318,180.39933571793563
180.39933571793563,180.31233161001936,171.97106760198037,204.6192936507106,219.73573998068753,148.58387798946845,149.52866965660647,187.0874727498221,179.06359730557799,180.46126014418343,187.82992408159,255.84065244667505
255.84065244667505,258.4041620074039,217.0107987453621,346.15429811801073,251.23328831516324,230.73433179138522,198.964872678653,266.077565519261,256.1652428653499,255.90254021692914,203.69320117207278,271.99571447703227
271.99571447703227,281.2607299783952,253.01197064138518,356.5377162411424,284.97170599081335,240.13738827948887,215.9816107286701,285.19583769959587,273.4029321803911,272.05761251113563,205.6732153244719,287.57377049180326
287.57377049180326,292.1655229806541,277.2088723325632,330.27107106313485,311.112653041705,267.99952914030604,238.08603396190207,297.5069645057188,289.455777495482,287.63572068472484,208.08974339389627,276.0400860909335
276.0400860909335,276.3647557421646,286.04100129363627,302.32401079835887,314.11656740163454,264.91620524908444,250.4958118050428,282.9155920026145,279.7121973120059,276.102056296855,231.96884629888024,298.0361784805038
298.0361784805038,294.55684443203614,296.06517960904296,302.65677557408975,333.2265499131174,289.4625743790351,280.92683566359074,302.25085047221035,293.49715597663624,298.098228058603,234.55573073103523,309.9685039370079
309.9685039370079,303.43506901136016,303.472743530881,347.0534036914732,348.0679200896896,296.0289322354577,302.3687624940087,314.54531311233796,304.40913832078786,310.03066561106016,251.54019509499525,313.9390374331551
313.9390374331551,303.5114995629567,304.3192619879643,398.4935046510944,356.58789847987634,283.7376337164985,311.68011199574244,310.1494274475324,310.40401725947777,314.0013211060916,254.32132534128516,330.61345496009125
330.61345496009125,309.97917717854097,278.2832325115942,375.97110287992814,371.7132283066343,258.23430703787875,269.30826130072995,323.2857557958263,333.39081759824023,330.67590504763143,255.56234519277226,269.06181277860327
269.06181277860327,227.69795012817647,233.3680527149011,269.180973184686,333.7238272050049,208.7233524245858,220.90681659570518,255.8015807788224,274.2604940608139,269.1242607300348,254.5182037814388,216.5961199294533
216.5961199294533,186.23460067639567,198.78206719613138,224.0770334953493,285.2199033502721,190.87038212427325,193.94003027108937,203.06935047213105,218.78127226982232,216.65842067505088,251.38536438755042,205.1988008835595
205.1988008835595,180.2312692871847,179.82229757413756,210.0720139403828,259.8717277719627,173.90533878453215,174.86971835889804,199.08464862200157,201.73236077598636,205.26092334521084,246.7504688400846,204.42112389979692
204.42112389979692,183.49461950096634,172.24252237931864,199.94452861539187,248.16037155731115,170.54720747303406,163.8828411595068,192.42643054569368,203.96489443450923,204.48306708897618,240.96937123607705,184.25448376151235
184.25448376151235,175.64132130330603,168.52970177850486,190.9516486620401,228.0412910011612,155.52734048398023,156.20314874540463,176.9249873415199,184.77160421697178,184.3161939871601,234.15671652332688,194.57627118644066
194.57627118644066,180.4083286092484,165.88942873908067,185.19470159493025,228.80807645020906,145.17479616304522,152.18767522235333,185.56304810096685,196.15196453330572,194.63777670594595,226.9258954524351,192.247311827957
192.247311827957,185.15662575233998,169.1818120160953,209.33442447800934,227.34017856981873,148.55517903983238,153.95572441422462,193.7115938591561,193.97733501337672,192.3086078064931,239.79847089363383,192.83359746434232
192.83359746434232,188.95979295027706,175.2160375489032,224.44095477704565,226.7439006652042,157.9282306942957,155.07960022954694,195.62485623870285,196.7152127219041,192.8946861161123,231.94115247489458,197.64136191677179
197.64136191677179,196.12240015221212,181.99726225163846,234.8022997250122,236.78032259679208,164.90317088848494,157.79816071904946,209.10602634588315,193.26753050355484,197.70225704136894,223.68040050931725,239.68833048283122
239.68833048283122,249.4615420801282,224.06435525058342,339.5746086935748,246.4459828443069,234.3177746049717,201.5277099624825,253.52534054333182,234.23722234138316,239.7491455827638,230.96950765117143,241.26963409192325
241.26963409192325,256.29585286177377,257.2726438624214,340.06681817189667,263.6440088534576,234.5070505107259,214.88608597709177,250.61930871279824,237.9919989352738,241.33037469893736,222.30481238477168,251.95085588072888
251.95085588072888,261.07064024422505,276.40158125262656,321.1196287385766,279.3837799183071,244.48629293215367,229.47979035523255,264.11411931392047,253.9982067247426,252.01155000957712,213.64836283026048,283.85944751381214
283.85944751381214,288.8801709480101,293.7788478258964,311.3002958618382,309.54779523973895,280.198294749464,261.4159732447162,294.44754370822034,288.4098354248719,283.9201803583235,195.3535053476366,269.2039653850367
269.2039653850367,270.86905354821715,296.65613961471274,341.1695501548115,309.91425539695064,267.04470060938513,269.5290511718584,272.5583186316911,271.2443374333082,269.2646982431031,197.88825286780934,267.8767587726733
267.8767587726733,264.7807096500032,290.7775907991847,369.7550724490898,312.8534138591678,265.87694699202535,270.96077149535387,267.3089182778842,264.4481711487062,267.9374868913799,198.5622856960497,242.21756756756756
242.21756756756756,223.11941489879044,240.27954096549584,237.79866133773228,294.6751348998156,186.1764991949887,210.08499967913318,241.11667607674767,241.5406905527522,242.27822289405665,199.28897256886128,219.65655563430192
219.65655563430192,198.32159374614298,194.43746582491875,197.13565632812012,272.8092122945123,163.1564877181178,190.66862251161638,212.90136688145103,220.27278906708455,219.71707789544766,219.491322861723,209.72127468581687
209.72127468581687,189.58980769350862,167.4659764264181,179.93456885316897,257.83989552549417,153.53500485405368,175.7094252141402,202.1396086086817,211.25342915725273,209.78163781520286,220.8550178106464,192.72474789221363
192.72474789221363,182.7959485325411,156.97357446858493,175.06501448607676,239.84294629194042,153.29918837278007,164.90580239587476,185.22673609394613,194.41664981513753,192.78490776050762,221.2903651304941,174.5912184057032
174.5912184057032,174.0577918186297,152.00325780488393,166.6389264554055,220.50015227893488,138.52289928005405,153.7237225013418,167.3541907441265,178.49821280484306,174.65112783246875,220.77496006542685,180.58053154018572
180.58053154018572,178.21001624415646,152.78711556353568,171.0371440399728,217.82289873300698,134.5475438918415,148.69124468309562,169.8431449729277,176.7427785563113,180.64020703713754,236.39616143105084,252.47856614929785
252.47856614929785,220.13186578714797,159.81280477907316,178.1295048649293,267.07440514812845,142.18383008709316,151.54030219301626,254.79014193119576,247.11196438171328,252.5381973696129,237.13404034379957,193.2037843268587
193.2037843268587,196.35743438809075,170.35728573856696,212.25824262592627,240.2482289433807,144.90279219681995,154.9185825320891,197.25319030109733,190.0647208563433,193.26321838156738,236.20196039989898,190.32256235827668
190.32256235827668,189.4167332800225,175.5116163012339,213.22655021829777,233.10596270085117,150.0960772529038,154.16142795880683,189.56232881255642,192.7027140883144,190.38178969940594,234.2278287303912,180.6910569105691
180.6910569105691,189.33775988772075,186.65042778828322,240.4724437922466,223.38036122838295,167.50513007303476,165.1176218701924,190.62558366715433,185.03189955062248,180.75005410718495,231.2878680577114,200.27942681678607
200.27942681678607,203.21802569779618,197.29859389158716,229.31223648007767,233.20610627079276,178.7659686266265,174.5728946533294,209.4134910864748,202.23233705552207,200.3382454961837,227.8194184642796,209.99560439560437
209.99560439560437,215.23181965216537,207.15380629394136,212.70111970586706,242.30349714031877,184.99221143723753,186.56235637537074,220.14668642534622,206.3032279861316,210.05427116926586,223.9038098032107,209.75637121333548
209.75637121333548,216.81491377499253,212.592719942726,211.5894583688686,245.4145346662616,187.26739877748471,195.96195100915924,211.08592248671994,208.8059607006238,209.81488600293042,240.30626423499933,219.02470495672702
219.02470495672702,223.95165067510567,216.4968015485392,211.5674746741124,253.35606943369942,191.4487602063389,205.1581621287294,218.3026141043995,219.5385203417644,219.08309209944096,236.11143802408716,224.66823708206687
224.66823708206687,229.7476946176781,219.71113068551858,226.4823501967032,259.7372133290874,193.31209523786356,211.67691422445955,223.19156778389592,225.97657279306824,224.72651181803846,231.06221892423795,234.07435867123775
234.07435867123775,234.9613594769966,222.371168463163,242.1447258107574,225.57515026188423,195.1522796171616,216.22121899315445,240.07809742442703,235.5553675866141,234.13254556488155,238.805984165018,240.10069177555727
240.10069177555727,240.7881214483813,223.60329432798846,252.46365471138805,249.00820375443578,194.53202929335336,218.02980991026206,241.85592155777678,244.0182069992192,240.15880669258883,232.0696182535371,251.7799317105408
251.7799317105408,250.29116347661974,227.05169221586846,254.69378956977914,269.12928712125785,202.03015114322395,222.05634050537125,244.0827397700055,248.81262191430466,251.83800473955466,224.63493637718477,260.4323370464321
260.4323370464321,258.35767689398403,232.3368365654752,281.4839275770045,286.51128150344624,210.26869293056697,226.31784179426145,265.93367000874065,254.45428601833382,260.49039052454117,216.73388937144165,255.2216835610401
255.2216835610401,253.7587069534368,236.160776777331,302.851767889084,290.8198444878847,209.4659946248954,225.6971652986744,252.47428262548988,252.11421668604305,255.27970407053948,208.50927962517167,254.26770214709913
