naive,tft,lstm,nbeats,deepar,tcn,transformer,arima,exponential_smoothing,theta,fft,real
208.84245562130178,318.9122399521774,234.33629716280097,327.22619661543587,279.02405715054215,173.10945790736773,294.06420966683726,202.4061370871916,207.67462973518832,210.40619527421222,186.13190936509375,271.99571447703227
198.41141635137362,379.84513424481815,145.27732721320106,295.1504239105469,245.51528174718214,177.82770824688248,281.96917366645414,202.35481450994672,196.86050600088745,199.97015543839598,184.80332403610058,287.57377049180326
194.33268892794376,328.99949404585004,164.99471621631568,290.2701260376824,290.1542068267527,165.13101185385827,298.0863943430453,203.24377723089097,192.66388882140504,195.88616441077514,184.10834971701942,276.0400860909335
176.2334568554791,343.89351290038644,170.1963030562706,295.02464644066004,269.5109806080137,157.77329509624434,257.00039984663306,194.25447905721165,174.0028625215107,177.7804347797317,195.33852082026235,298.0361784805038
171.34438596491228,357.5039796382761,191.64628295972662,278.7146663322595,315.7865977700307,160.09370940311408,244.9858805069623,195.98271891739464,169.14082597785776,172.8845565032332,216.50335173263178,309.9685039370079
180.32009029345372,395.6410186878682,189.39277301254137,256.34522170759965,391.48123245479746,171.41670238099934,250.76915822976522,208.12123392773293,178.41549346124884,181.85410507408594,216.4091730705838,313.9390374331551
196.74265618535378,397.26119699538873,184.23649550115337,232.927852967098,323.05599356669416,183.1762779929614,270.8687872703907,224.20078850098122,195.3768406255505,198.27167576078403,220.8824486582301,330.61345496009125
208.2099385817979,348.24469441184567,180.96847131402814,203.6329081005546,294.4149689528025,189.3886280045845,250.1632996151889,231.5737027562558,207.17774122276666,209.73477333798056,217.73584288226658,269.06181277860327
259.2880680308265,270.3614349870527,177.61688010930743,194.8627869678055,253.65422969030175,236.98213303000816,253.88692984549095,265.8081960679505,259.23187939183344,260.81224375207745,233.7440240836435,216.5961199294533
266.5544093178037,152.22953565115284,202.9529829957558,203.23823232622127,233.3432656220945,342.998802417355,234.24844613425,265.5550221061538,266.84421935650624,268.07842083815416,231.7883974896956,205.1988008835595
276.13834817991864,129.15663463498186,262.75716315659344,228.18463972329988,200.03330510260042,420.4159505182242,252.17272349197782,265.5050102362264,276.29201912287397,277.66284323341074,228.75813796245893,204.42112389979692
288.81399449035814,113.20778658341617,321.74421050137903,203.3503805030816,181.62365848714944,558.0119275009283,294.78632849026746,267.01662074146566,289.20924700207803,290.33982769572475,224.84249035652542,184.25448376151235
290.9064622124863,127.1055244491188,362.9832633931044,178.50868624352842,144.52670458435625,392.3427466862802,280.4680782606279,260.39313351547,291.5745647664071,292.4337600003254,220.13732936375513,194.57627118644066
285.8342661130168,122.43605011564746,414.83794088296764,228.2294296786454,161.95939317440596,523.7793626479283,302.18898077970243,251.48189154395962,286.4323573770055,287.3626659996577,236.86020714135827,192.247311827957
256.9930410577592,142.50498257757855,425.14934592713723,253.56252047811657,171.717913101504,430.60431324807695,328.0664813009077,227.60711332279382,256.7949785558169,258.52056895821664,230.95272033363085,192.83359746434232
229.11701127819552,142.2775779162564,410.9430435978532,225.70451221611378,186.32191305939264,395.8723064852072,338.60562378053334,208.15752206334622,228.1556494758542,230.64177324006684,223.7931634443771,197.64136191677179
205.3818439269981,178.16172893321072,401.3983775003956,218.2360253256267,227.05172488291214,229.28421327912787,352.2549206315128,195.4379212587337,203.9522911750285,206.90224121875406,215.7110892648416,239.68833048283122
