naive,tft,lstm,nbeats,deepar,tcn,transformer,arima,exponential_smoothing,theta,fft,real
160.03622641509435,226.52566257102524,115.59739034158665,112.42227310603387,453.65305084612174,126.94175720198939,154.68738782983147,262.0181158918156,157.0721537590393,161.49961306043664,137.14960475080116,328.19350018677625
149.33130948473908,267.79211469276913,139.42049719223215,122.29041932934001,492.76817037504287,142.37908803791032,135.08280008263606,255.17369542663687,146.2092452377923,150.78540407938678,115.5756670623651,341.6598110061145
170.31051752921536,257.3470176316206,152.9387775340968,161.1917368077744,423.3593219840583,147.09169576324132,130.3366256166741,274.8728201078725,168.0881924522208,171.75738872588448,114.86586432613781,339.9125599651112
152.73245614035088,267.4353091581448,175.96069948412753,207.32593934282804,287.1219805077122,164.21647637029486,151.32986259934714,263.26802469565473,149.99425613599956,154.17045770491995,116.52573019706429,364.1726800692318
158.80390492359933,259.2464735849202,200.99308813915104,214.66330091524003,300.281126596344,158.6797247805102,177.20423089322628,256.66909727248975,155.92496684267903,160.2336665876955,120.82015187396492,350.31314940881407
175.83833646028768,237.88486113106012,245.52487332218155,217.5796128455455,246.31442799588754,224.1932931845685,179.09930855712548,253.9052743300606,173.37368293165807,177.26152986463396,127.5486867151123,345.28690159574467
189.08053822152885,189.177065964315,223.98956628367102,236.73900608681754,150.8073208346084,233.96676130369644,193.28317668247877,239.67045797397702,187.00817697088618,190.49845864837545,136.2511337263888,299.6664425016812
202.22844416162906,169.41290163488077,230.07829745797613,219.52577647521915,69.34767978156285,286.9853154636632,210.10643277383886,231.9077809310981,200.33103124119927,203.64236586773995,183.39164487806102,199.05339805825247
211.63393421884885,168.9375005132935,226.41576274885634,243.33538992057882,90.57465820134298,333.5959700746014,210.93040246863984,221.69433339389283,210.19139405286936,213.04476519036612,190.52320830644638,197.1688608039319
213.64116930572473,143.91859449499333,247.94565627344534,231.4977438053423,119.1025377432355,371.2923233167204,221.0897336417084,211.17228980838914,212.16350731853302,215.04910954091497,196.89994101251028,181.4034791639621
209.8318999218139,132.0075750845701,230.41446284930598,276.109438459697,180.11781648952314,301.50667763031794,217.10124778032142,200.18006183927764,208.23259230035424,211.23659869012596,202.09022452161057,177.2044255319149
205.40796277145813,128.36286257061002,260.0952111343123,236.55237890369992,222.56527925860064,339.91750799763173,239.92163160201866,191.42889902137657,203.53468020981833,206.80901467022673,217.94015765580414,183.2935606060606
227.63606710158436,145.82387721506151,277.59210106279306,267.8830679006538,243.6442688362955,434.4009087547625,267.3826998780521,205.7921970899098,226.61162775720894,229.03557367027523,217.4349639379691,168.36020151133502
255.17674661105318,165.5086427629058,285.9499811889773,281.6559050601454,272.14678921765704,263.028821119461,242.53863160995647,226.19763187514943,254.8398482835817,256.5772888869736,215.40075429653143,179.00488826815644
188.27992277992277,182.84850716825798,288.26386954230924,239.95414464932122,254.8966187912166,202.30940645667164,177.15142582039928,179.56478381867967,186.52836862781288,189.6752290273492,210.96185546089905,193.51527377521617
187.31739847145212,190.25236623274628,252.01821262551806,223.0658271974342,256.37176367583146,201.06893254121297,211.86089014452867,179.413996212229,185.3998494490597,188.7074013658794,205.07418204509597,212.71796770848763
197.10845722641972,218.832821541876,244.73817689014902,202.8600968420716,277.31213996734425,224.26620379676928,234.71665500107486,192.4453096857782,195.33784617735648,198.49409428094816,198.16731420067518,230.1826846703733
202.99535330876463,214.67214514207888,211.47731820569888,172.96290370579626,268.7046872322188,214.80958233919725,200.63913648479132,199.23396609869943,201.21931271957214,204.3771904307105,193.01060676858296,240.35658544354197
223.00651411391348,211.5882710231743,176.93479381530105,168.70786998107428,319.99130678472767,295.00514322336284,240.64909458809336,215.90518530292834,221.854289535165,224.38642040141923,186.45137668497043,254.0531045751634
255.92137733142036,231.6102031173363,179.6442929897247,160.8049354106053,373.07255425981396,237.69899077088473,269.85160053807545,244.18593684883453,255.62549879414152,257.30239822861023,179.70987439845572,264.7561990081587
261.4985835694051,235.32963014600963,160.99329266415407,138.12467882251215,351.04207027075597,254.61698828759867,334.2543622620804,252.83493873316758,261.008688733769,262.8812159442857,172.9082610157618,256.9265870352973
277.04374240583235,244.70911616611903,198.4297609575349,160.46268615060487,381.55219760736793,248.12488052107727,293.04490987142043,264.9205043248818,277.28798777546876,278.4293948343313,166.50577388290253,269.12378577054346
323.2929920477137,261.0976926914881,196.67110446355213,176.37066442910836,405.0331450802401,291.0887173092326,327.12902483240913,298.8867197945176,324.7285342590674,324.68587997233766,155.17388493887142,273.1446398184912
333.2871932515337,226.44277255193276,176.50143722169352,214.9097954452784,426.99420406518215,255.29279543332134,308.5103398673258,299.52292885449333,334.86057818345387,334.6881737810728,150.06469434780922,284.53175366851093
328.19350018677625,244.14064251678732,336.11729701837305,219.2658995431066,431.2815811977729,275.71736745282004,384.5995999750594,291.6737512434266,329.799478692232,329.60204210247576,145.98902280621886,295.73071225071226
341.6598110061145,258.8914417264084,309.7383889231948,250.07648394437,396.8111740233035,266.3189278841035,363.16875615261847,302.6280481587699,343.7732333661345,343.07708031950244,107.5467994593033,297.58050607057754
339.9125599651112,299.2196399633883,333.04935302043054,291.4029918082512,379.1737286391334,316.15960588516816,325.49464129285013,295.64268844902995,341.9152708343067,341.33832866017156,110.02603597973591,311.60199125789217
364.1726800692318,220.46839542411152,342.80219066227295,239.8741326115218,375.60438631792664,275.55510149881275,378.2732604129246,315.41969704504675,366.94855378013676,365.60908228694734,114.91766789363184,337.99806076276667
350.31314940881407,208.502633159279,298.3641777503373,238.2945014061655,381.63200283263257,220.03610743970333,357.95039152830884,309.31143723903597,352.7706518377798,351.75884824973923,143.72897434209995,314.5936117936118
345.28690159574467,197.23589991596756,277.50896451847126,217.7100486139786,325.39701581466596,213.13127760070248,332.5413249885046,309.90306790689516,347.42640455976704,346.74136876298826,173.37601137632115,300.78817461779335
299.6664425016812,180.51248614705503,282.9017511767238,176.92889065376264,274.51337764749223,196.95112715243246,327.00368919019763,282.9357900953121,300.5513767202578,301.1254946494518,191.77956405912047,263.86884176182707
199.05339805825247,190.78298844200762,209.61306858389534,137.29311364539896,201.526128344825,207.06172652714287,245.1590989055488,214.51102573872618,197.27737074106494,200.50794005834842,194.0317222685979,226.37603021978026
197.1688608039319,154.12988265839434,191.4387926379001,124.1427664279895,222.3547082086886,159.80659494527416,222.34205917230693,218.5048458735522,195.20785525994413,198.61874045414604,195.43654578727208,200.49768745620182
181.4034791639621,138.21460846150848,148.67111796602964,147.26103367082794,215.96930799437953,177.71644259854102,210.45907826991615,212.99794141111533,179.06275833349633,182.84730612894924,195.7661960310934,179.08060606060607
177.2044255319149,124.61301624364948,191.07100794232824,153.08207298965857,213.05753760234455,189.31857412476225,173.0080692413962,218.5678903829009,174.73368303622203,178.64185374359351,195.1159557651786,196.20042530568847
183.2935606060606,120.618953323583,162.06046464900226,190.43150401508228,220.5148006443587,221.69061642785084,216.8299984125784,230.92859422377006,180.88194202300187,184.72516512270516,193.615613390088,184.88125
168.36020151133502,124.85439358641868,186.44635308274866,184.45968954566433,223.45546951834632,187.40002725925143,211.9164558414381,227.2817919819413,165.65896831421415,169.78468207742443,191.11579971184443,230.08333333333337
179.00488826815644,125.5349026211901,219.45223297082623,209.03938023226047,219.22113754082392,193.34557392566924,166.04634496737484,239.80941407781063,176.7343060768368,180.42322618317672,187.99661945168208,217.24519083969466
193.51527377521617,160.668200637442,285.7180543885273,202.53503608981723,229.35856053105476,176.9745726136914,189.08636514439036,246.19295566404847,191.87587623297625,194.92878522754538,182.289837781246,210.29410173160176
212.71796770848763,153.59251201839317,320.5049491544918,177.24298453982715,226.21701656812257,239.70476538575238,207.65896152880077,252.85128398269939,211.55977375857927,214.12837177006304,179.002645096002,248.1773082223243
230.1826846703733,161.11419828305577,194.42676505177275,187.23950274395122,202.97232779347615,232.10367174340803,383.6667914295213,250.71380954027282,229.34465547242164,231.59153208678515,175.14466554532663,268.4842562432139
240.35658544354197,206.44229223931072,296.2236870569482,195.98066626835498,240.75290302062095,255.2319670444317,381.7866640062816,249.1612670271878,239.62934829621307,241.76477164517726,170.82921729003596,284.70314001922463
254.0531045751634,220.04674958582237,410.67705558367857,235.84668176410298,236.5799423521637,206.11679772637112,424.2001221918871,249.4625193268258,253.97742326288497,255.4618261948574,166.29498703259185,299.72642967542504
264.7561990081587,216.42651351995988,361.5631381455444,214.540414717347,275.43012887799165,248.54018108529638,421.56152453715407,243.5369606673807,264.647469456303,266.1663801104621,161.72372962998284,318.1257966195622
256.9265870352973,219.62743687675012,370.9487335668572,185.13265927484628,288.9834787258547,264.9100018614352,395.45225423193574,234.5305393333572,256.7433589540155,258.3375234349964,157.1440172352711,358.58636650536505
269.12378577054346,221.99537181406134,391.3055532632921,197.56405326982352,286.5761734651413,316.85872254753417,269.5273953311464,239.6585031595732,269.17944218409184,270.5365256612075,152.95061270478098,390.9512608843153
273.1446398184912,240.13714625292062,525.1210707171733,221.31092360589477,316.00389331088644,263.487513189506,271.62239929795584,242.79574143084588,273.2412246818367,274.55951147493175,163.60973394866556,421.069320066335
284.53175366851093,349.092458131094,215.07880368933257,204.8268150924778,320.6298007217977,303.6150265156342,257.89487732364324,253.72329322295386,284.83583645782227,285.94972157243535,160.52981402565104,432.44654233754204
295.73071225071226,338.04321134927613,218.37546836663893,223.0800844161387,310.76613382533924,343.9037450826837,273.5098944919648,264.09074395966036,296.44867406432144,297.152716429257,158.2465554748202,432.49064906490656
297.58050607057754,366.54197851082426,409.76348709432193,225.38821106483306,301.45814528317726,368.4200672686567,258.7195938964325,270.16483555231235,298.5950381612484,299.0066698694374,156.72258460072877,422.28255365987894
311.60199125789217,393.7237246072885,341.8234389821165,203.65681098971177,310.09202892439635,321.18046400672904,244.43126523664733,285.4038959160533,312.8924568424532,313.0334866156646,124.99745650175346,423.57484326018806
337.99806076276667,397.7077046592176,474.88126058765556,186.0852781218606,349.44720623908916,330.1736525220239,265.86249742543106,309.5096060627713,340.10336558827044,339.43711498539125,138.9228785662808,436.1708526107072
314.5936117936118,305.2503521098942,448.08748570788373,150.41930261364823,343.2349236119555,292.8325843041884,287.02669738603396,294.2730638535873,315.670272174666,316.03815549893335,176.15325723399732,434.62394957983196
300.78817461779335,317.1003052156038,325.1774340590696,124.8594697158029,330.6276182415155,248.4157713543616,254.02066138791466,283.8522439094764,301.73945464410315,302.23697736551014,177.4602610323948,390.18490066225166
263.86884176182707,264.81138217106087,301.0853587424201,137.6678735499893,303.3529262071734,227.84536164083585,244.0348184019921,258.6656628192173,263.84617220900276,265.3187081804181,177.99022386178055,299.11858190709046
226.37603021978026,211.72032774288306,224.50455473288716,122.41067363059994,250.37765345645607,220.39909288595396,207.99784678395542,232.08683763828876,225.45681712967342,227.8237429310079,177.74162086066949,255.32514407036697
200.49768745620182,195.3596202019784,178.263203727402,111.45172345111413,206.30218308275602,217.27493519690736,192.19454866074673,213.873633089685,198.55540757718677,201.94104626865135,176.8679165804101,209.7709335899904
179.08060606060607,185.28676122585438,165.0141555720901,121.23117892675003,182.97297778426824,176.16923088412716,185.60861774878538,202.64979266173745,176.8361146995568,180.51780930164887,175.47117154028274,191.5669571403166
196.20042530568847,179.38870854866738,161.8063800451421,136.73433517473708,175.3210005650755,243.04656650349997,189.74854092415882,222.19200849267406,194.36022058592386,197.63295390709018,185.95622938233717,186.96116733349024
184.88125,124.28998725324828,157.7869241597206,154.56110289667978,143.4901795586037,176.69734687164944,178.87813057569335,221.1801625808544,182.59789434231448,186.30816754346225,185.18802696482328,194.29799426934096
230.08333333333337,171.73159026449216,158.72972808487154,147.52992051700585,150.34790120574485,189.87749329387412,178.32984694547397,261.96793709886214,229.095017987619,231.5084809911797,184.30542602314637,214.38461538461536
217.24519083969466,167.86171940418598,170.29475329725688,154.0172729745965,143.4237468216427,165.34608290184173,216.78013001403264,253.47155248418858,216.11025861163392,218.66749029072443,182.7466638562118,205.97349936143038
210.29410173160176,172.83794423817204,212.49998318038604,186.18952537112986,145.82549854981085,180.2908856646193,233.81499942752217,244.44590743542437,209.18093652394845,211.7129762051655,180.64303941959946,215.77560379088965
248.1773082223243,182.97534868221004,235.3281560626227,193.0485714628565,168.68733053299664,209.19598553511256,246.5265450597281,269.04827417673204,247.92158456316886,249.5959468857113,178.54397400309696,233.3399051289653
268.4842562432139,204.21352004631993,270.68492454242454,224.52804395773137,192.50432571778242,227.39063101228987,251.63841758752423,272.7383528386488,268.62591087630955,269.90435126120036,176.35395114902667,259.2334648776638
